"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"746304966227202048","https://twitter.com/nandaka_furari/status/746304966227202048","正直、世界の動きの速さにおじさん付いて行けないんだよ。","2016-06-24 11:32 +0000","43.0","3.0","0.06976744186046512","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746283238130278400","https://twitter.com/nandaka_furari/status/746283238130278400","僕の肛門も離脱しそうです&gt;&lt; #こんな離脱は嫌だ","2016-06-24 10:06 +0000","56.0","7.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746279270788431872","https://twitter.com/nandaka_furari/status/746279270788431872","今更ながらボリス・ジョンソンという人について調べてる。","2016-06-24 09:50 +0000","31.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746256307917774854","https://twitter.com/nandaka_furari/status/746256307917774854","イギリス国旗？なぜに？","2016-06-24 08:19 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746188501499023360","https://twitter.com/nandaka_furari/status/746188501499023360","Investingで見てみたら。おい為替w","2016-06-24 03:49 +0000","32.0","1.0","0.03125","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745821836668112896","https://twitter.com/nandaka_furari/status/745821836668112896","萌えを語り合う方がまだ可能性はあるかも。 https://t.co/4oQZU7Rvfn","2016-06-23 03:32 +0000","47.0","1.0","0.02127659574468085","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745821161620070400","https://twitter.com/nandaka_furari/status/745821161620070400","ただしSVG限定。（たぶん）","2016-06-23 03:29 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745820954861834243","https://twitter.com/nandaka_furari/status/745820954861834243","「ナンダカフラリ」を辞書でひいた

【画人】
絵を描く人。画家。
「あの人はナンダカフラリだよ」
#名前を辞書で調べた結果
https://t.co/4Y42LAVKk2","2016-06-23 03:29 +0000","42.0","1.0","0.023809523809523808","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745819197897224192","https://twitter.com/nandaka_furari/status/745819197897224192","IEは11であってもばっさり切り捨てたら色々な人が幸せになれそうだけど、自サイトじゃないと無理かなー。","2016-06-23 03:22 +0000","47.0","1.0","0.02127659574468085","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"745613417461932034","https://twitter.com/nandaka_furari/status/745613417461932034","Google Cloud Platform はDebian系なのかな。うーむubuntuの本か何か買って勉強した方がいいかな。いつまでもRedHat系のディストリだけしか知らないのは今後のためにならないか……。","2016-06-22 13:44 +0000","72.0","1.0","0.013888888888888888","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
